player_id,team_id,miejscowosc,spoza_regionu
0b7f34a6-f96b-474b-98e3-dcb278d6e07c,367825e7-9b30-4d24-a985-9229cd6d324b,Mechnice,False
0b81fd52-237e-4d57-884a-e43e40c0490f,5cd496f0-3adf-4b94-9238-f482ea92be52,Korfantów,False
0b900f49-e613-4d96-b149-4853dc38eed8,def5a7d7-331b-4032-867f-0a17121566c1,Nysa,False
0bb25fd4-7aa3-4a80-8d7f-e4e6081a8e5e,90324de2-a749-4317-b425-b9669755de0e,Szczedrzyk,False
0bb6ce20-a716-4363-b78e-c8ab2b501d6e,9f54383d-7973-4815-84ec-ad7fd905a806,Ujazd,False
0bbf7eab-14fd-4a53-bcf0-4e98dbc366c2,b69b39d2-7c3f-47bd-bfe2-62bb3f04a06f,NULL,False
0bc29bc0-6f91-4ce0-a564-e8bc71c4b5a8,eda0ea37-58a8-4b69-8c01-b95d1cde6842,LIMANOWA,True
0c048c59-1a37-4f33-be33-96d2b2882f80,a5afddad-4dec-456a-91e4-3d41c5b585c9,GRODKÓW,False
0c1a7bf9-0bc3-455c-a49c-4400e2bf5b1d,275f8c4e-f231-49a6-be3a-a6ece8e6e8f9,Częstochowa,True
0c2a90e2-6d9c-4ceb-8be0-67381214b8e1,4ad2bf3f-80d9-45aa-869c-94d24e3c7fdd,Rzeszów,True
0c2d8ccf-3d9d-435d-8ead-bf7d8eb34cbe,7b989e61-2a9f-4fba-933a-627cb89208f0,Kadłub,False
0c344d08-c00d-42d1-b650-edb18d8f135e,10142296-3de6-4956-b538-b5e951c71e7a,Strzelce Opolskie,False
0c4dbf0a-b003-4248-a499-56f796f345cd,9c69cbf6-a58c-45e4-9234-871c74b0bdc5,Kraków,True
0c4e1215-cb34-42a0-8892-20fb75c3f3d7,9a3dbbcb-47a8-4163-8167-250aef1e3702,Maków Podhalański,True
0c634f31-a77c-4c93-acfe-e29ace6b2afa,ffad36e4-7506-47d5-aa24-4f3fc1f5625c,Jemielnica,False
0c682576-dea5-4552-82a4-9ad601510d7f,4a864382-b2de-4358-b65b-c649d18c16cd,Grodziec,False
0c8d6274-fe35-42af-8996-62c83689af98,9e99f47c-57b1-4436-a353-c3b2b03ac192,Zabrze,True
0ca9173c-7e66-494f-b177-2f5006511d6d,e9c851d2-77b8-408e-b331-c4d1bcfc1572,Głogówek,False
0cb2dcaf-99ba-4ab1-a879-b69306640be2,9567742c-7950-4f47-92ae-2356a993bbd0,Brzesko,True
0cb3fcbf-513a-45a5-811a-7d91e3c87445,c37b3cc6-1a70-45de-8cdf-ed19e3643ba2,Gliwice,True
0cb57e88-6295-441d-9c7b-171b594479da,4df1ff7b-c0c8-4ccd-ab96-3c5085e26be1,Opole,False
0ccd0ed3-7f04-42b6-a698-22aa4cca29be,e3c6ccdb-cdd1-4f97-b560-ed0f9efa2131,Rzeszów,True
0cd711d9-b705-4756-82ae-32ead06d67ee,e3c6ccdb-cdd1-4f97-b560-ed0f9efa2131,Rzeszów,True
0d03234f-51d1-44e7-b322-d477a43ad91e,bd37677f-605c-4322-b6ea-2bfad914de4b,Kielce,True
0d07ac92-8bde-471a-b1c9-8e93bc790762,0c08d623-a1d8-4753-b336-6e26184527ab,Źlinice,False
0d34e67b-5e48-4a69-8a85-adc8ed88e2b2,69d3d5ab-393f-4009-b95a-f8df2091950e,Nysa,False
0d524806-58e4-47cf-87ab-b2fab10f7ece,ee5833eb-4d2d-4d8e-abfd-430daa5748e8,Ujazd,False
0d66c4a2-e766-48f3-825d-645902e0cd96,d444f288-08c1-4ebe-9c35-a0534c7902bf,Gościęcin,False
0d79390f-b667-4f74-b3cf-89f5dc098565,31270b10-aa1f-4db5-961e-1d06a7899582,Zdzieszowice,False
0d7c7aa4-4836-4437-9a3b-19ad97be5f7b,208daa2b-e9d8-42da-8a39-2ffdea9d743d,Opole,False
0d9bbbe0-38c5-4939-9d68-aba4f8627902,90324de2-a749-4317-b425-b9669755de0e,Szczedrzyk,False
0d9d6544-2216-4c38-ac42-fa7ecfd6bd35,0329f4d3-11df-4a3f-a2a3-932ad8b45a6c,Korfantów,False
0db0dbf3-28eb-4963-aad6-e24ba918d4a7,35b6af12-db41-4b61-a4db-f6a3d7f9a0ca,Strzeleczki,False
0db3134b-9b47-49a2-88f2-2e3c5b5fb7d3,cc645eff-6c9f-487e-9976-8d9f76d34309,Komprachcice,False
